year,sex,location,source,count
2014,Men,Personal Participation,Ulsan,39008
2014,Men,Personal Participation,Gyeonggi,97656
2014,Men,Personal Participation,Gangwon,37020
2014,Men,Personal Participation,Chungbuk,41663
2014,Men,Personal Participation,DaejeonChungnam,95552
2014,Men,Personal Participation,Jeonbuk,50703
2014,Men,Personal Participation,Jeonnam,91487
2014,Men,Personal Participation,Gyeongnam,55656
2014,Men,Personal Participation,Jeju,12881
2014,Men,Personal Participation,Outside of Korean Red Cross,103028
2014,Men,In Hospital,Korean Red Cross,26909
2014,Men,In Hospital,Central Seoul,
2014,Men,In Hospital,Western Seoul,4629
2014,Men,In Hospital,Southern Seoul,3000
2014,Men,In Hospital,Eastern Seoul,4287
2014,Men,In Hospital,Busan,643
2014,Men,In Hospital,DaeguGyeongbuk,1796
2014,Men,In Hospital,Incheon,3722
2014,Men,In Hospital,Ulsan,388
2014,Men,In Hospital,Gyeonggi,4420
2014,Men,In Hospital,Gangwon,1157
2014,Men,In Hospital,Chungbuk,422
2014,Men,In Hospital,DaejeonChungnam,1154
2014,Men,In Hospital,Jeonbuk,381
2014,Men,In Hospital,Jeonnam,130
2014,Men,In Hospital,Gyeongnam,246
2014,Men,In Hospital,Jeju,534
2014,Men,In Hospital,Outside of Korean Red Cross,3100
2014,Men,Blood donation house,Korean Red Cross,1213216
2014,Men,Blood donation house,Central Seoul,
2014,Men,Blood donation house,Western Seoul,150100
2014,Men,Blood donation house,Southern Seoul,112969
2014,Men,Blood donation house,Eastern Seoul,144240
2014,Men,Blood donation house,Busan,110564
2014,Men,Blood donation house,DaeguGyeongbuk,107409
2014,Men,Blood donation house,Incheon,84912
2014,Men,Blood donation house,Ulsan,35929
2014,Men,Blood donation house,Gyeonggi,92494
2014,Men,Blood donation house,Gangwon,35823
2014,Men,Blood donation house,Chungbuk,41241
2014,Men,Blood donation house,DaejeonChungnam,93350
2014,Men,Blood donation house,Jeonbuk,48932
2014,Men,Blood donation house,Jeonnam,91290
2014,Men,Blood donation house,Gyeongnam,51689
2014,Men,Blood donation house,Jeju,12274
2014,Men,Blood donation house,Outside of Korean Red Cross,97679
2014,Men,Blood donation bus,Korean Red Cross,11868
2014,Men,Blood donation bus,Central Seoul,
2014,Men,Blood donation bus,Western Seoul,228
2014,Men,Blood donation bus,Southern Seoul,0
2014,Men,Blood donation bus,Eastern Seoul,210
2014,Men,Blood donation bus,Busan,1235
2014,Men,Blood donation bus,DaeguGyeongbuk,84
2014,Men,Blood donation bus,Incheon,339
2014,Men,Blood donation bus,Ulsan,2691
2014,Men,Blood donation bus,Gyeonggi,742
2014,Men,Blood donation bus,Gangwon,40
2014,Men,Blood donation bus,Chungbuk,0
2014,Men,Blood donation bus,DaejeonChungnam,1048
2014,Men,Blood donation bus,Jeonbuk,1390
2014,Men,Blood donation bus,Jeonnam,67
2014,Men,Blood donation bus,Gyeongnam,3721
2014,Men,Blood donation bus,Jeju,73
2014,Men,Blood donation bus,Outside of Korean Red Cross,2249
2014,Women,Group Donation,Korean Red Cross,173541
2014,Women,Group Donation,Central Seoul,
2014,Women,Group Donation,Western Seoul,12480
2014,Women,Group Donation,Southern Seoul,7311
2014,Women,Group Donation,Eastern Seoul,15876
2014,Women,Group Donation,Busan,10724
2014,Women,Group Donation,DaeguGyeongbuk,20813
2014,Women,Group Donation,Incheon,12401
2014,Women,Group Donation,Ulsan,5124
2014,Women,Group Donation,Gyeonggi,13353
2014,Women,Group Donation,Gangwon,9016
2014,Women,Group Donation,Chungbuk,7634
2014,Women,Group Donation,DaejeonChungnam,17078
2014,Women,Group Donation,Jeonbuk,9168
2014,Women,Group Donation,Jeonnam,19587
2014,Women,Group Donation,Gyeongnam,8226
2014,Women,Group Donation,Jeju,4750
2014,Women,Group Donation,Outside of Korean Red Cross,8996
2014,Women,Highschool,Korean Red Cross,114468
2014,Women,Highschool,Central Seoul,
2014,Women,Highschool,Western Seoul,9257
2014,Women,Highschool,Southern Seoul,4240
2014,Women,Highschool,Eastern Seoul,11325
2014,Women,Highschool,Busan,6763
2014,Women,Highschool,DaeguGyeongbuk,12317
2014,Women,Highschool,Incheon,10128
2014,Women,Highschool,Ulsan,3826
2014,Women,Highschool,Gyeonggi,8682
2014,Women,Highschool,Gangwon,6025
2014,Women,Highschool,Chungbuk,4983
2014,Women,Highschool,DaejeonChungnam,11109
2014,Women,Highschool,Jeonbuk,5763
2014,Women,Highschool,Jeonnam,11747
2014,Women,Highschool,Gyeongnam,5570
2014,Women,Highschool,Jeju,2733
2014,Women,Highschool,Outside of Korean Red Cross,2382
2014,Women,University,Korean Red Cross,27422
2014,Women,University,Central Seoul,
2014,Women,University,Western Seoul,665
2014,Women,University,Southern Seoul,551
2014,Women,University,Eastern Seoul,1271
2014,Women,University,Busan,1558
2014,Women,University,DaeguGyeongbuk,5837
2014,Women,University,Incheon,607
2014,Women,University,Ulsan,564
2014,Women,University,Gyeonggi,1748
2014,Women,University,Gangwon,1353
2014,Women,University,Chungbuk,1425
2014,Women,University,DaejeonChungnam,3139
2014,Women,University,Jeonbuk,2293
2014,Women,University,Jeonnam,4008
2014,Women,University,Gyeongnam,1335
2014,Women,University,Jeju,1068
2014,Women,University,Outside of Korean Red Cross,2904
2014,Women,Military Base,Korean Red Cross,1908
2014,Women,Military Base,Central Seoul,
2014,Women,Military Base,Western Seoul,189
2014,Women,Military Base,Southern Seoul,174
2014,Women,Military Base,Eastern Seoul,178
2014,Women,Military Base,Busan,78
2014,Women,Military Base,DaeguGyeongbuk,170
2014,Women,Military Base,Incheon,56
2014,Women,Military Base,Ulsan,12
2014,Women,Military Base,Gyeonggi,159
2014,Women,Military Base,Gangwon,243
2014,Women,Military Base,Chungbuk,84
2014,Women,Military Base,DaejeonChungnam,261
2014,Women,Military Base,Jeonbuk,79
2014,Women,Military Base,Jeonnam,95
2014,Women,Military Base,Gyeongnam,124
2014,Women,Military Base,Jeju,6
2014,Women,Military Base,Outside of Korean Red Cross,0
2014,Women,Religion,Korean Red Cross,4806
2014,Women,Religion,Central Seoul,
2014,Women,Religion,Western Seoul,0
2014,Women,Religion,Southern Seoul,435
2014,Women,Religion,Eastern Seoul,598
2014,Women,Religion,Busan,812
2014,Women,Religion,DaeguGyeongbuk,128
2014,Women,Religion,Incheon,316
2014,Women,Religion,Ulsan,181
2014,Women,Religion,Gyeonggi,51
2014,Women,Religion,Gangwon,107
2014,Women,Religion,Chungbuk,347
2014,Women,Religion,DaejeonChungnam,409
2014,Women,Religion,Jeonbuk,383
2014,Women,Religion,Jeonnam,962
2014,Women,Religion,Gyeongnam,27
2014,Women,Religion,Jeju,50
2014,Women,Religion,Outside of Korean Red Cross,1062
2014,Women,Community,Korean Red Cross,24937
2014,Women,Community,Central Seoul,
2014,Women,Community,Western Seoul,2369
2014,Women,Community,Southern Seoul,1911
2014,Women,Community,Eastern Seoul,2504
2014,Women,Community,Busan,1513
2014,Women,Community,DaeguGyeongbuk,2361
2014,Women,Community,Incheon,1294
2014,Women,Community,Ulsan,541
2014,Women,Community,Gyeonggi,2713
2014,Women,Community,Gangwon,1288
2014,Women,Community,Chungbuk,795
2014,Women,Community,DaejeonChungnam,2160
2014,Women,Community,Jeonbuk,650
2014,Women,Community,Jeonnam,2775
2014,Women,Community,Gyeongnam,1170
2014,Women,Community,Jeju,893
2014,Women,Community,Outside of Korean Red Cross,2648
2014,Women,Personal Participation,Korean Red Cross,663829
2014,Women,Personal Participation,Central Seoul,
2014,Women,Personal Participation,Western Seoul,87370
2014,Women,Personal Participation,Southern Seoul,52056
2014,Women,Personal Participation,Eastern Seoul,86372
2014,Women,Personal Participation,Busan,68078
2014,Women,Personal Participation,DaeguGyeongbuk,64546
2014,Women,Personal Participation,Incheon,48950
2014,Women,Personal Participation,Ulsan,16140
2014,Women,Personal Participation,Gyeonggi,40886
2014,Women,Personal Participation,Gangwon,19159
2014,Women,Personal Participation,Chungbuk,17963
2014,Women,Personal Participation,DaejeonChungnam,44195
2014,Women,Personal Participation,Jeonbuk,26394
2014,Women,Personal Participation,Jeonnam,58753
2014,Women,Personal Participation,Gyeongnam,23465
2014,Women,Personal Participation,Jeju,9502
2014,Women,Personal Participation,Outside of Korean Red Cross,69690
2014,Women,In Hospital,Korean Red Cross,7952
2014,Women,In Hospital,Central Seoul,
2014,Women,In Hospital,Western Seoul,1541
2014,Women,In Hospital,Southern Seoul,706
2014,Women,In Hospital,Eastern Seoul,2010
2014,Women,In Hospital,Busan,84
2014,Women,In Hospital,DaeguGyeongbuk,246
2014,Women,In Hospital,Incheon,1346
2014,Women,In Hospital,Ulsan,59
2014,Women,In Hospital,Gyeonggi,1107
2014,Women,In Hospital,Gangwon,273
2014,Women,In Hospital,Chungbuk,78
2014,Women,In Hospital,DaejeonChungnam,182
2014,Women,In Hospital,Jeonbuk,57
2014,Women,In Hospital,Jeonnam,9
2014,Women,In Hospital,Gyeongnam,36
2014,Women,In Hospital,Jeju,218
2014,Women,In Hospital,Outside of Korean Red Cross,1714
2014,Women,Blood donation house,Korean Red Cross,651599
2014,Women,Blood donation house,Central Seoul,
2014,Women,Blood donation house,Western Seoul,85729
2014,Women,Blood donation house,Southern Seoul,51350
2014,Women,Blood donation house,Eastern Seoul,84254
2014,Women,Blood donation house,Busan,67437
2014,Women,Blood donation house,DaeguGyeongbuk,64268
2014,Women,Blood donation house,Incheon,47397
2014,Women,Blood donation house,Ulsan,15441
2014,Women,Blood donation house,Gyeonggi,39291
2014,Women,Blood donation house,Gangwon,18847
2014,Women,Blood donation house,Chungbuk,17885
2014,Women,Blood donation house,DaejeonChungnam,43512
2014,Women,Blood donation house,Jeonbuk,25871
2014,Women,Blood donation house,Jeonnam,58724
2014,Women,Blood donation house,Gyeongnam,22354
2014,Women,Blood donation house,Jeju,9239
2014,Women,Blood donation house,Outside of Korean Red Cross,66454
2014,Women,Blood donation bus,Korean Red Cross,4278
2014,Women,Blood donation bus,Central Seoul,
2014,Women,Blood donation bus,Western Seoul,100
2014,Women,Blood donation bus,Southern Seoul,0
2014,Women,Blood donation bus,Eastern Seoul,108
2014,Women,Blood donation bus,Busan,557
2014,Women,Blood donation bus,DaeguGyeongbuk,32
2014,Women,Blood donation bus,Incheon,207
2014,Women,Blood donation bus,Ulsan,640
2014,Women,Blood donation bus,Gyeonggi,488
2014,Women,Blood donation bus,Gangwon,39
2014,Women,Blood donation bus,Chungbuk,0
2014,Women,Blood donation bus,DaejeonChungnam,501
2014,Women,Blood donation bus,Jeonbuk,466
2014,Women,Blood donation bus,Jeonnam,20
2014,Women,Blood donation bus,Gyeongnam,1075
2014,Women,Blood donation bus,Jeju,45
2014,Women,Blood donation bus,Outside of Korean Red Cross,1522
2015,Men,Group Donation,Korean Red Cross,737914
2015,Men,Group Donation,Central Seoul,
2015,Men,Group Donation,Western Seoul,71958
2015,Men,Group Donation,Southern Seoul,51891
2015,Men,Group Donation,Eastern Seoul,64534
2015,Men,Group Donation,Busan,46257
2015,Men,Group Donation,DaeguGyeongbuk,62959
2015,Men,Group Donation,Incheon,31941
2015,Men,Group Donation,Ulsan,29053
2015,Men,Group Donation,Gyeonggi,53135
2015,Men,Group Donation,Gangwon,68795
2015,Men,Group Donation,Chungbuk,32236
2015,Men,Group Donation,DaejeonChungnam,77831
2015,Men,Group Donation,Jeonbuk,43500
2015,Men,Group Donation,Jeonnam,43291
2015,Men,Group Donation,Gyeongnam,49287
2015,Men,Group Donation,Jeju,11246
2015,Men,Group Donation,Outside of Korean Red Cross,26279
2015,Men,Highschool,Korean Red Cross,227817
2015,Men,Highschool,Central Seoul,
2015,Men,Highschool,Western Seoul,19450
2015,Men,Highschool,Southern Seoul,10376
2015,Men,Highschool,Eastern Seoul,19502
2015,Men,Highschool,Busan,16548
2015,Men,Highschool,DaeguGyeongbuk,20821
2015,Men,Highschool,Incheon,16772
2015,Men,Highschool,Ulsan,15279
2015,Men,Highschool,Gyeonggi,17707
2015,Men,Highschool,Gangwon,10187
2015,Men,Highschool,Chungbuk,11355
2015,Men,Highschool,DaejeonChungnam,23843
2015,Men,Highschool,Jeonbuk,11508
2015,Men,Highschool,Jeonnam,16594
2015,Men,Highschool,Gyeongnam,13501
2015,Men,Highschool,Jeju,4374
2015,Men,Highschool,Outside of Korean Red Cross,7546
2015,Men,University,Korean Red Cross,56734
2015,Men,University,Central Seoul,
2015,Men,University,Western Seoul,1776
2015,Men,University,Southern Seoul,1647
2015,Men,University,Eastern Seoul,1516
2015,Men,University,Busan,4478
2015,Men,University,DaeguGyeongbuk,8405
2015,Men,University,Incheon,1641
2015,Men,University,Ulsan,1703
2015,Men,University,Gyeonggi,4827
2015,Men,University,Gangwon,2190
2015,Men,University,Chungbuk,3093
2015,Men,University,DaejeonChungnam,9793
2015,Men,University,Jeonbuk,4986
2015,Men,University,Jeonnam,4699
2015,Men,University,Gyeongnam,4301
2015,Men,University,Jeju,1679
2015,Men,University,Outside of Korean Red Cross,6254
2015,Men,Military Base,Korean Red Cross,333398
2015,Men,Military Base,Central Seoul,
2015,Men,Military Base,Western Seoul,41563
2015,Men,Military Base,Southern Seoul,31316
2015,Men,Military Base,Eastern Seoul,35905
2015,Men,Military Base,Busan,18857
2015,Men,Military Base,DaeguGyeongbuk,23751
2015,Men,Military Base,Incheon,9287
2015,Men,Military Base,Ulsan,4593
2015,Men,Military Base,Gyeonggi,16945
2015,Men,Military Base,Gangwon,52753
2015,Men,Military Base,Chungbuk,13496
2015,Men,Military Base,DaejeonChungnam,30575
2015,Men,Military Base,Jeonbuk,20273
2015,Men,Military Base,Jeonnam,12059
2015,Men,Military Base,Gyeongnam,19248
2015,Men,Military Base,Jeju,2777
2015,Men,Military Base,Outside of Korean Red Cross,0
2015,Men,Religion,Korean Red Cross,2904
2015,Men,Religion,Central Seoul,
2015,Men,Religion,Western Seoul,268
2015,Men,Religion,Southern Seoul,215
2015,Men,Religion,Eastern Seoul,435
2015,Men,Religion,Busan,211
2015,Men,Religion,DaeguGyeongbuk,177
2015,Men,Religion,Incheon,200
2015,Men,Religion,Ulsan,181
2015,Men,Religion,Gyeonggi,31
2015,Men,Religion,Gangwon,45
2015,Men,Religion,Chungbuk,151
2015,Men,Religion,DaejeonChungnam,146
2015,Men,Religion,Jeonbuk,140
2015,Men,Religion,Jeonnam,389
2015,Men,Religion,Gyeongnam,208
2015,Men,Religion,Jeju,107
2015,Men,Religion,Outside of Korean Red Cross,1665
2015,Men,Community,Korean Red Cross,117061
2015,Men,Community,Central Seoul,
2015,Men,Community,Western Seoul,8901
2015,Men,Community,Southern Seoul,8337
2015,Men,Community,Eastern Seoul,7176
2015,Men,Community,Busan,6163
2015,Men,Community,DaeguGyeongbuk,9805
2015,Men,Community,Incheon,4041
2015,Men,Community,Ulsan,7297
2015,Men,Community,Gyeonggi,13625
2015,Men,Community,Gangwon,3620
2015,Men,Community,Chungbuk,4141
2015,Men,Community,DaejeonChungnam,13474
2015,Men,Community,Jeonbuk,6593
2015,Men,Community,Jeonnam,9550
2015,Men,Community,Gyeongnam,12029
2015,Men,Community,Jeju,2309
2015,Men,Community,Outside of Korean Red Cross,10814
2015,Men,Personal Participation,Korean Red Cross,1291832
2015,Men,Personal Participation,Central Seoul,
2015,Men,Personal Participation,Western Seoul,159702
2015,Men,Personal Participation,Southern Seoul,113663
2015,Men,Personal Participation,Eastern Seoul,142029
2015,Men,Personal Participation,Busan,112276
2015,Men,Personal Participation,DaeguGyeongbuk,114725
2015,Men,Personal Participation,Incheon,89470
2015,Men,Personal Participation,Ulsan,41032
2015,Men,Personal Participation,Gyeonggi,106139
2015,Men,Personal Participation,Gangwon,47437
2015,Men,Personal Participation,Chungbuk,41339
2015,Men,Personal Participation,DaejeonChungnam,102802
2015,Men,Personal Participation,Jeonbuk,51313
2015,Men,Personal Participation,Jeonnam,98518
2015,Men,Personal Participation,Gyeongnam,56948
2015,Men,Personal Participation,Jeju,14439
2015,Men,Personal Participation,Outside of Korean Red Cross,109386
2015,Men,In Hospital,Korean Red Cross,28876
2015,Men,In Hospital,Central Seoul,
2015,Men,In Hospital,Western Seoul,4787
2015,Men,In Hospital,Southern Seoul,2401
2015,Men,In Hospital,Eastern Seoul,4324
2015,Men,In Hospital,Busan,690
2015,Men,In Hospital,DaeguGyeongbuk,2219
2015,Men,In Hospital,Incheon,3916
2015,Men,In Hospital,Ulsan,485
2015,Men,In Hospital,Gyeonggi,5103
2015,Men,In Hospital,Gangwon,1124
2015,Men,In Hospital,Chungbuk,469
2015,Men,In Hospital,DaejeonChungnam,1437
2015,Men,In Hospital,Jeonbuk,408
2015,Men,In Hospital,Jeonnam,136
2015,Men,In Hospital,Gyeongnam,319
2015,Men,In Hospital,Jeju,1058
2015,Men,In Hospital,Outside of Korean Red Cross,2899
2015,Men,Blood donation house,Korean Red Cross,1253676
2015,Men,Blood donation house,Central Seoul,
2015,Men,Blood donation house,Western Seoul,154787
2015,Men,Blood donation house,Southern Seoul,111262
2015,Men,Blood donation house,Eastern Seoul,137592
2015,Men,Blood donation house,Busan,110994
2015,Men,Blood donation house,DaeguGyeongbuk,112467
2015,Men,Blood donation house,Incheon,85184
2015,Men,Blood donation house,Ulsan,40023
2015,Men,Blood donation house,Gyeonggi,100228
2015,Men,Blood donation house,Gangwon,46308
2015,Men,Blood donation house,Chungbuk,40870
2015,Men,Blood donation house,DaejeonChungnam,99976
2015,Men,Blood donation house,Jeonbuk,49394
2015,Men,Blood donation house,Jeonnam,98224
2015,Men,Blood donation house,Gyeongnam,52986
2015,Men,Blood donation house,Jeju,13381
2015,Men,Blood donation house,Outside of Korean Red Cross,104991
2015,Men,Blood donation bus,Korean Red Cross,9280
2015,Men,Blood donation bus,Central Seoul,
2015,Men,Blood donation bus,Western Seoul,128
2015,Men,Blood donation bus,Southern Seoul,0
2015,Men,Blood donation bus,Eastern Seoul,113
2015,Men,Blood donation bus,Busan,592
2015,Men,Blood donation bus,DaeguGyeongbuk,39
2015,Men,Blood donation bus,Incheon,370
2015,Men,Blood donation bus,Ulsan,524
2015,Men,Blood donation bus,Gyeonggi,808
2015,Men,Blood donation bus,Gangwon,5
2015,Men,Blood donation bus,Chungbuk,0
2015,Men,Blood donation bus,DaejeonChungnam,1389
2015,Men,Blood donation bus,Jeonbuk,1511
2015,Men,Blood donation bus,Jeonnam,158
2015,Men,Blood donation bus,Gyeongnam,3643
2015,Men,Blood donation bus,Jeju,0
2015,Men,Blood donation bus,Outside of Korean Red Cross,1496
2015,Women,Group Donation,Korean Red Cross,165843
2015,Women,Group Donation,Central Seoul,
2015,Women,Group Donation,Western Seoul,11967
2015,Women,Group Donation,Southern Seoul,5634
2015,Women,Group Donation,Eastern Seoul,15122
2015,Women,Group Donation,Busan,10396
2015,Women,Group Donation,DaeguGyeongbuk,19859
2015,Women,Group Donation,Incheon,10840
2015,Women,Group Donation,Ulsan,5874
2015,Women,Group Donation,Gyeonggi,14273
2015,Women,Group Donation,Gangwon,8409
2015,Women,Group Donation,Chungbuk,7772
2015,Women,Group Donation,DaejeonChungnam,17987
2015,Women,Group Donation,Jeonbuk,9320
2015,Women,Group Donation,Jeonnam,16028
2015,Women,Group Donation,Gyeongnam,7770
2015,Women,Group Donation,Jeju,4592
2015,Women,Group Donation,Outside of Korean Red Cross,9646
2015,Women,Highschool,Korean Red Cross,103006
2015,Women,Highschool,Central Seoul,
2015,Women,Highschool,Western Seoul,7477
2015,Women,Highschool,Southern Seoul,2948
2015,Women,Highschool,Eastern Seoul,10796
2015,Women,Highschool,Busan,5852
2015,Women,Highschool,DaeguGyeongbuk,11141
2015,Women,Highschool,Incheon,7998
2015,Women,Highschool,Ulsan,4458
2015,Women,Highschool,Gyeonggi,8813
2015,Women,Highschool,Gangwon,5526
2015,Women,Highschool,Chungbuk,5155
2015,Women,Highschool,DaejeonChungnam,10683
2015,Women,Highschool,Jeonbuk,5548
2015,Women,Highschool,Jeonnam,9180
2015,Women,Highschool,Gyeongnam,4953
2015,Women,Highschool,Jeju,2478
2015,Women,Highschool,Outside of Korean Red Cross,2384
2015,Women,University,Korean Red Cross,28815
2015,Women,University,Central Seoul,
2015,Women,University,Western Seoul,620
2015,Women,University,Southern Seoul,496
2015,Women,University,Eastern Seoul,924
2015,Women,University,Busan,2232
2015,Women,University,DaeguGyeongbuk,5335
2015,Women,University,Incheon,934
2015,Women,University,Ulsan,519
2015,Women,University,Gyeonggi,2363
2015,Women,University,Gangwon,1187
2015,Women,University,Chungbuk,1372
2015,Women,University,DaejeonChungnam,4088
2015,Women,University,Jeonbuk,2551
2015,Women,University,Jeonnam,3582
2015,Women,University,Gyeongnam,1339
2015,Women,University,Jeju,1273
2015,Women,University,Outside of Korean Red Cross,2941
2015,Women,Military Base,Korean Red Cross,2084
2015,Women,Military Base,Central Seoul,
2015,Women,Military Base,Western Seoul,239
2015,Women,Military Base,Southern Seoul,132
2015,Women,Military Base,Eastern Seoul,245
2015,Women,Military Base,Busan,86
2015,Women,Military Base,DaeguGyeongbuk,209
2015,Women,Military Base,Incheon,50
2015,Women,Military Base,Ulsan,21
2015,Women,Military Base,Gyeonggi,139
2015,Women,Military Base,Gangwon,297
2015,Women,Military Base,Chungbuk,56
2015,Women,Military Base,DaejeonChungnam,238
2015,Women,Military Base,Jeonbuk,142
2015,Women,Military Base,Jeonnam,80
2015,Women,Military Base,Gyeongnam,141
2015,Women,Military Base,Jeju,9
2015,Women,Military Base,Outside of Korean Red Cross,0
2015,Women,Religion,Korean Red Cross,6776
2015,Women,Religion,Central Seoul,
2015,Women,Religion,Western Seoul,879
2015,Women,Religion,Southern Seoul,374
2015,Women,Religion,Eastern Seoul,839
2015,Women,Religion,Busan,583
2015,Women,Religion,DaeguGyeongbuk,540
2015,Women,Religion,Incheon,714
2015,Women,Religion,Ulsan,284
2015,Women,Religion,Gyeonggi,206
2015,Women,Religion,Gangwon,135
2015,Women,Religion,Chungbuk,302
2015,Women,Religion,DaejeonChungnam,539
2015,Women,Religion,Jeonbuk,297
2015,Women,Religion,Jeonnam,591
2015,Women,Religion,Gyeongnam,386
2015,Women,Religion,Jeju,107
2015,Women,Religion,Outside of Korean Red Cross,1010
2015,Women,Community,Korean Red Cross,25162
2015,Women,Community,Central Seoul,
2015,Women,Community,Western Seoul,2752
2015,Women,Community,Southern Seoul,1684
2015,Women,Community,Eastern Seoul,2318
2015,Women,Community,Busan,1643
2015,Women,Community,DaeguGyeongbuk,2634
2015,Women,Community,Incheon,1144
2015,Women,Community,Ulsan,592
2015,Women,Community,Gyeonggi,2752
2015,Women,Community,Gangwon,1264
2015,Women,Community,Chungbuk,887
2015,Women,Community,DaejeonChungnam,2439
2015,Women,Community,Jeonbuk,782
2015,Women,Community,Jeonnam,2595
2015,Women,Community,Gyeongnam,951
2015,Women,Community,Jeju,725
2015,Women,Community,Outside of Korean Red Cross,3311
2015,Women,Personal Participation,Korean Red Cross,676567
2015,Women,Personal Participation,Central Seoul,
2015,Women,Personal Participation,Western Seoul,88660
2015,Women,Personal Participation,Southern Seoul,52987
2015,Women,Personal Participation,Eastern Seoul,77053
2015,Women,Personal Participation,Busan,69072
2015,Women,Personal Participation,DaeguGyeongbuk,62684
2015,Women,Personal Participation,Incheon,48596
2015,Women,Personal Participation,Ulsan,17781
2015,Women,Personal Participation,Gyeonggi,45201
2015,Women,Personal Participation,Gangwon,25154
2015,Women,Personal Participation,Chungbuk,18280
2015,Women,Personal Participation,DaejeonChungnam,50544
2015,Women,Personal Participation,Jeonbuk,24745
2015,Women,Personal Participation,Jeonnam,63692
2015,Women,Personal Participation,Gyeongnam,21719
2015,Women,Personal Participation,Jeju,10399
2015,Women,Personal Participation,Outside of Korean Red Cross,65451
2015,Women,In Hospital,Korean Red Cross,8523
2015,Women,In Hospital,Central Seoul,
2015,Women,In Hospital,Western Seoul,1646
2015,Women,In Hospital,Southern Seoul,630
2015,Women,In Hospital,Eastern Seoul,1719
2015,Women,In Hospital,Busan,138
2015,Women,In Hospital,DaeguGyeongbuk,291
2015,Women,In Hospital,Incheon,1328
2015,Women,In Hospital,Ulsan,69
2015,Women,In Hospital,Gyeonggi,1554
2015,Women,In Hospital,Gangwon,289
2015,Women,In Hospital,Chungbuk,101
2015,Women,In Hospital,DaejeonChungnam,318
2015,Women,In Hospital,Jeonbuk,72
2015,Women,In Hospital,Jeonnam,14
2015,Women,In Hospital,Gyeongnam,44
2015,Women,In Hospital,Jeju,310
2015,Women,In Hospital,Outside of Korean Red Cross,1736
2015,Women,Blood donation house,Korean Red Cross,664550
2015,Women,Blood donation house,Central Seoul,
2015,Women,Blood donation house,Western Seoul,86970
2015,Women,Blood donation house,Southern Seoul,52357
2015,Women,Blood donation house,Eastern Seoul,75263
2015,Women,Blood donation house,Busan,68635
2015,Women,Blood donation house,DaeguGyeongbuk,62378
2015,Women,Blood donation house,Incheon,47100
2015,Women,Blood donation house,Ulsan,17594
2015,Women,Blood donation house,Gyeonggi,43177
2015,Women,Blood donation house,Gangwon,24850
2015,Women,Blood donation house,Chungbuk,18179
2015,Women,Blood donation house,DaejeonChungnam,49463
2015,Women,Blood donation house,Jeonbuk,24231
2015,Women,Blood donation house,Jeonnam,63643
2015,Women,Blood donation house,Gyeongnam,20621
2015,Women,Blood donation house,Jeju,10089
2015,Women,Blood donation house,Outside of Korean Red Cross,62581
2015,Women,Blood donation bus,Korean Red Cross,3494
2015,Women,Blood donation bus,Central Seoul,
2015,Women,Blood donation bus,Western Seoul,44
2015,Women,Blood donation bus,Southern Seoul,0
2015,Women,Blood donation bus,Eastern Seoul,71
2015,Women,Blood donation bus,Busan,299
2015,Women,Blood donation bus,DaeguGyeongbuk,15
2015,Women,Blood donation bus,Incheon,168
2015,Women,Blood donation bus,Ulsan,118
2015,Women,Blood donation bus,Gyeonggi,470
2015,Women,Blood donation bus,Gangwon,15
2015,Women,Blood donation bus,Chungbuk,0
2015,Women,Blood donation bus,DaejeonChungnam,763
2015,Women,Blood donation bus,Jeonbuk,442
2015,Women,Blood donation bus,Jeonnam,35
2015,Women,Blood donation bus,Gyeongnam,1054
2015,Women,Blood donation bus,Jeju,0
2015,Women,Blood donation bus,Outside of Korean Red Cross,1134
2016,Men,Group Donation,Korean Red Cross,748026
2016,Men,Group Donation,Central Seoul,
2016,Men,Group Donation,Western Seoul,63985
2016,Men,Group Donation,Southern Seoul,56661
2016,Men,Group Donation,Eastern Seoul,67112
2016,Men,Group Donation,Busan,44824
2016,Men,Group Donation,DaeguGyeongbuk,65144
2016,Men,Group Donation,Incheon,35018
2016,Men,Group Donation,Ulsan,27648
2016,Men,Group Donation,Gyeonggi,56558
2016,Men,Group Donation,Gangwon,75885
2016,Men,Group Donation,Chungbuk,31614
2016,Men,Group Donation,DaejeonChungnam,76071
2016,Men,Group Donation,Jeonbuk,44240
2016,Men,Group Donation,Jeonnam,44573
2016,Men,Group Donation,Gyeongnam,47792
2016,Men,Group Donation,Jeju,10901
2016,Men,Group Donation,Outside of Korean Red Cross,25971
2016,Men,Highschool,Korean Red Cross,242627
2016,Men,Highschool,Central Seoul,
2016,Men,Highschool,Western Seoul,16911
2016,Men,Highschool,Southern Seoul,12222
2016,Men,Highschool,Eastern Seoul,17460
2016,Men,Highschool,Busan,18188
2016,Men,Highschool,DaeguGyeongbuk,24738
2016,Men,Highschool,Incheon,17843
2016,Men,Highschool,Ulsan,15123
2016,Men,Highschool,Gyeonggi,19690
2016,Men,Highschool,Gangwon,9344
2016,Men,Highschool,Chungbuk,10931
2016,Men,Highschool,DaejeonChungnam,26326
2016,Men,Highschool,Jeonbuk,13053
2016,Men,Highschool,Jeonnam,20659
2016,Men,Highschool,Gyeongnam,15440
2016,Men,Highschool,Jeju,4699
2016,Men,Highschool,Outside of Korean Red Cross,8830
2016,Men,University,Korean Red Cross,46570
